trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
2822513,16:35:52,16:35:52,4727,175,,0,0,44.8615
2822513,16:36:11,16:36:11,4728,176,,0,0,45.0188
2822513,16:36:30,16:36:30,4729,177,,0,0,45.1691
2822513,16:36:47,16:36:47,4730,178,,0,0,45.3049
2822513,16:37:19,16:37:19,4731,179,,0,0,45.5647
2822513,16:38:00,16:38:00,12811,180,,0,0,45.8339
2822513,16:39:13,16:39:13,2412,181,,0,0,46.2922
2822513,16:39:52,16:39:52,2413,182,,0,0,46.5408
2822513,16:40:19,16:40:19,2414,183,,0,0,46.7100
2822513,16:41:01,16:41:01,2415,184,,0,0,46.9770
2822513,16:41:52,16:41:52,2416,185,,0,0,47.3022
2822513,16:42:38,16:42:38,2417,186,,0,0,47.5937
2822513,16:43:16,16:43:16,2418,187,,0,0,47.8356
2822514,17:18:33,17:18:33,4724,172,,0,0,43.7533
2822514,17:19:42,17:19:42,4725,173,,0,0,44.2999
2822514,17:20:02,17:20:02,4726,174,,0,0,44.4616
2822514,17:20:52,17:20:52,4727,175,,0,0,44.8615
2822514,17:21:11,17:21:11,4728,176,,0,0,45.0188
2822514,17:21:30,17:21:30,4729,177,,0,0,45.1691
2822514,17:21:47,17:21:47,4730,178,,0,0,45.3049
2822514,17:22:19,17:22:19,4731,179,,0,0,45.5647
2822514,17:23:00,17:23:00,12811,180,,0,0,45.8339
2822514,17:24:13,17:24:13,2412,181,,0,0,46.2922
2822514,17:24:52,17:24:52,2413,182,,0,0,46.5408
2822514,17:25:19,17:25:19,2414,183,,0,0,46.7100
2822514,17:26:01,17:26:01,2415,184,,0,0,46.9770
2822514,17:26:52,17:26:52,2416,185,,0,0,47.3022
2822514,17:27:38,17:27:38,2417,186,,0,0,47.5937
2822514,17:28:16,17:28:16,2418,187,,0,0,47.8356
2822515,18:03:33,18:03:33,4724,172,,0,0,43.7533
2822515,18:04:42,18:04:42,4725,173,,0,0,44.2999
2822515,18:05:02,18:05:02,4726,174,,0,0,44.4616
2822515,18:05:52,18:05:52,4727,175,,0,0,44.8615
2822515,18:06:11,18:06:11,4728,176,,0,0,45.0188
2822515,18:06:30,18:06:30,4729,177,,0,0,45.1691
2822515,18:06:47,18:06:47,4730,178,,0,0,45.3049
2822515,18:07:19,18:07:19,4731,179,,0,0,45.5647
2822515,18:08:00,18:08:00,12811,180,,0,0,45.8339
2822515,18:09:13,18:09:13,2412,181,,0,0,46.2922
2822515,18:09:52,18:09:52,2413,182,,0,0,46.5408
2822515,18:10:19,18:10:19,2414,183,,0,0,46.7100
2822515,18:11:01,18:11:01,2415,184,,0,0,46.9770
2822515,18:11:52,18:11:52,2416,185,,0,0,47.3022
2822515,18:12:38,18:12:38,2417,186,,0,0,47.5937
2822515,18:13:16,18:13:16,2418,187,,0,0,47.8356
2822516,18:48:33,18:48:33,4724,172,,0,0,43.7533
2822516,18:49:42,18:49:42,4725,173,,0,0,44.2999
2822516,18:50:02,18:50:02,4726,174,,0,0,44.4616
2822516,18:50:52,18:50:52,4727,175,,0,0,44.8615
2822516,18:51:11,18:51:11,4728,176,,0,0,45.0188
2822516,18:51:30,18:51:30,4729,177,,0,0,45.1691
2822516,18:51:47,18:51:47,4730,178,,0,0,45.3049
2822516,18:52:19,18:52:19,4731,179,,0,0,45.5647
2822516,18:53:00,18:53:00,12811,180,,0,0,45.8339
2822516,18:54:13,18:54:13,2412,181,,0,0,46.2922
2822516,18:54:52,18:54:52,2413,182,,0,0,46.5408
2822516,18:55:19,18:55:19,2414,183,,0,0,46.7100
2822516,18:56:01,18:56:01,2415,184,,0,0,46.9770
2822516,18:56:52,18:56:52,2416,185,,0,0,47.3022
2822516,18:57:38,18:57:38,2417,186,,0,0,47.5937
2822516,18:58:16,18:58:16,2418,187,,0,0,47.8356
2822517,19:33:33,19:33:33,4724,172,,0,0,43.7533
2822517,19:34:42,19:34:42,4725,173,,0,0,44.2999
2822517,19:35:02,19:35:02,4726,174,,0,0,44.4616
2822517,19:35:52,19:35:52,4727,175,,0,0,44.8615
2822517,19:36:11,19:36:11,4728,176,,0,0,45.0188
2822517,19:36:30,19:36:30,4729,177,,0,0,45.1691
2822517,19:36:47,19:36:47,4730,178,,0,0,45.3049
2822517,19:37:19,19:37:19,4731,179,,0,0,45.5647
2822517,19:38:00,19:38:00,12811,180,,0,0,45.8339
2822517,19:39:13,19:39:13,2412,181,,0,0,46.2922
2822517,19:39:52,19:39:52,2413,182,,0,0,46.5408
2822517,19:40:19,19:40:19,2414,183,,0,0,46.7100
2822517,19:41:01,19:41:01,2415,184,,0,0,46.9770
2822517,19:41:52,19:41:52,2416,185,,0,0,47.3022
2822517,19:42:38,19:42:38,2417,186,,0,0,47.5937
2822517,19:43:16,19:43:16,2418,187,,0,0,47.8356
2822518,20:18:33,20:18:33,4724,172,,0,0,43.7533
2822518,20:19:42,20:19:42,4725,173,,0,0,44.2999
2822518,20:20:02,20:20:02,4726,174,,0,0,44.4616
2822518,20:20:52,20:20:52,4727,175,,0,0,44.8615
2822518,20:21:11,20:21:11,4728,176,,0,0,45.0188
2822518,20:21:30,20:21:30,4729,177,,0,0,45.1691
2822518,20:21:47,20:21:47,4730,178,,0,0,45.3049
2822518,20:22:19,20:22:19,4731,179,,0,0,45.5647
2822518,20:23:00,20:23:00,12811,180,,0,0,45.8339
2822518,20:24:13,20:24:13,2412,181,,0,0,46.2922
2822518,20:24:52,20:24:52,2413,182,,0,0,46.5408
2822518,20:25:19,20:25:19,2414,183,,0,0,46.7100
2822518,20:26:01,20:26:01,2415,184,,0,0,46.9770
2822518,20:26:52,20:26:52,2416,185,,0,0,47.3022
2822518,20:27:38,20:27:38,2417,186,,0,0,47.5937
2822518,20:28:16,20:28:16,2418,187,,0,0,47.8356
2822519,21:03:33,21:03:33,4724,172,,0,0,43.7533
2822519,21:04:42,21:04:42,4725,173,,0,0,44.2999
2822519,21:05:02,21:05:02,4726,174,,0,0,44.4616
2822519,21:05:52,21:05:52,4727,175,,0,0,44.8615
2822519,21:06:11,21:06:11,4728,176,,0,0,45.0188
2822519,21:06:30,21:06:30,4729,177,,0,0,45.1691
2822519,21:06:47,21:06:47,4730,178,,0,0,45.3049
2822519,21:07:19,21:07:19,4731,179,,0,0,45.5647
2822519,21:08:00,21:08:00,12811,180,,0,0,45.8339
2822519,21:09:13,21:09:13,2412,181,,0,0,46.2922
2822519,21:09:52,21:09:52,2413,182,,0,0,46.5408
2822519,21:10:19,21:10:19,2414,183,,0,0,46.7100
2822519,21:11:01,21:11:01,2415,184,,0,0,46.9770
2822519,21:11:52,21:11:52,2416,185,,0,0,47.3022
2822519,21:12:38,21:12:38,2417,186,,0,0,47.5937
2822519,21:13:16,21:13:16,2418,187,,0,0,47.8356
2822608, 5:19:51, 5:19:51,11417,4,,0,0,1.1229
2822608, 5:20:28, 5:20:28,11418,5,,0,0,1.3689
2822608, 5:21:20, 5:21:20,11579,6,,0,0,1.7123
2822608, 5:21:53, 5:21:53,11419,7,,0,0,1.9269
2822608, 5:22:47, 5:22:47,11420,8,,0,0,2.2788
2822608, 5:23:03, 5:23:03,11421,9,,0,0,2.3889
2822608, 5:24:04, 5:24:04,11422,10,,0,0,2.7880
2822608, 5:24:35, 5:24:35,3249,11,,0,0,2.9942
2822608, 5:25:00, 5:25:00,3250,12,,0,0,3.1214
2822608, 5:25:42, 5:25:42,4732,13,,0,0,3.4411
2822608, 5:26:07, 5:26:07,4733,14,,0,0,3.6339
2822608, 5:26:25, 5:26:25,4734,15,,0,0,3.7706
2822608, 5:26:47, 5:26:47,4735,16,,0,0,3.9424
2822608, 5:27:08, 5:27:08,4736,17,,0,0,4.1027
2822608, 5:27:57, 5:27:57,4737,18,,0,0,4.4776
2822608, 5:28:25, 5:28:25,11789,19,,0,0,4.6896
2822608, 5:29:44, 5:29:44,4738,20,,0,0,5.2840
2822609, 6:04:51, 6:04:51,11417,4,,0,0,1.1229
2822609, 6:05:28, 6:05:28,11418,5,,0,0,1.3689
2822609, 6:06:20, 6:06:20,11579,6,,0,0,1.7123
2822609, 6:06:53, 6:06:53,11419,7,,0,0,1.9269
2822609, 6:07:47, 6:07:47,11420,8,,0,0,2.2788
2822609, 6:08:03, 6:08:03,11421,9,,0,0,2.3889
2822609, 6:09:04, 6:09:04,11422,10,,0,0,2.7880
2822609, 6:09:35, 6:09:35,3249,11,,0,0,2.9942
2822609, 6:10:00, 6:10:00,3250,12,,0,0,3.1214
2822609, 6:10:42, 6:10:42,4732,13,,0,0,3.4411
2822609, 6:11:07, 6:11:07,4733,14,,0,0,3.6339
2822609, 6:11:25, 6:11:25,4734,15,,0,0,3.7706
2822609, 6:11:47, 6:11:47,4735,16,,0,0,3.9424
2822609, 6:12:08, 6:12:08,4736,17,,0,0,4.1027
2822609, 6:12:57, 6:12:57,4737,18,,0,0,4.4776
2822609, 6:13:25, 6:13:25,11789,19,,0,0,4.6896
2822609, 6:14:44, 6:14:44,4738,20,,0,0,5.2840
2822610, 6:49:51, 6:49:51,11417,4,,0,0,1.1229
2822610, 6:50:28, 6:50:28,11418,5,,0,0,1.3689
2822610, 6:51:20, 6:51:20,11579,6,,0,0,1.7123
2822610, 6:51:53, 6:51:53,11419,7,,0,0,1.9269
2822610, 6:52:47, 6:52:47,11420,8,,0,0,2.2788
2822610, 6:53:03, 6:53:03,11421,9,,0,0,2.3889
2822610, 6:54:04, 6:54:04,11422,10,,0,0,2.7880
2822610, 6:54:35, 6:54:35,3249,11,,0,0,2.9942
2822610, 6:55:00, 6:55:00,3250,12,,0,0,3.1214
2822610, 6:55:42, 6:55:42,4732,13,,0,0,3.4411
2822610, 6:56:07, 6:56:07,4733,14,,0,0,3.6339
2822610, 6:56:25, 6:56:25,4734,15,,0,0,3.7706
2822610, 6:56:47, 6:56:47,4735,16,,0,0,3.9424
2822610, 6:57:08, 6:57:08,4736,17,,0,0,4.1027
2822610, 6:57:57, 6:57:57,4737,18,,0,0,4.4776
2822610, 6:58:25, 6:58:25,11789,19,,0,0,4.6896
2822610, 6:59:44, 6:59:44,4738,20,,0,0,5.2840
2822611, 7:34:51, 7:34:51,11417,4,,0,0,1.1229
2822611, 7:35:28, 7:35:28,11418,5,,0,0,1.3689
2822611, 7:36:20, 7:36:20,11579,6,,0,0,1.7123
2822611, 7:36:53, 7:36:53,11419,7,,0,0,1.9269
2822611, 7:37:47, 7:37:47,11420,8,,0,0,2.2788
2822611, 7:38:03, 7:38:03,11421,9,,0,0,2.3889
2822611, 7:39:04, 7:39:04,11422,10,,0,0,2.7880
2822611, 7:39:35, 7:39:35,3249,11,,0,0,2.9942
2822611, 7:40:00, 7:40:00,3250,12,,0,0,3.1214
2822611, 7:40:42, 7:40:42,4732,13,,0,0,3.4411
2822611, 7:41:07, 7:41:07,4733,14,,0,0,3.6339
2822611, 7:41:25, 7:41:25,4734,15,,0,0,3.7706
2822611, 7:41:47, 7:41:47,4735,16,,0,0,3.9424
2822611, 7:42:08, 7:42:08,4736,17,,0,0,4.1027
2822611, 7:42:57, 7:42:57,4737,18,,0,0,4.4776
2822611, 7:43:25, 7:43:25,11789,19,,0,0,4.6896
2822611, 7:44:44, 7:44:44,4738,20,,0,0,5.2840
2822612, 8:19:51, 8:19:51,11417,4,,0,0,1.1229
2822612, 8:20:28, 8:20:28,11418,5,,0,0,1.3689
2822612, 8:21:20, 8:21:20,11579,6,,0,0,1.7123
2822612, 8:21:53, 8:21:53,11419,7,,0,0,1.9269
2822612, 8:22:47, 8:22:47,11420,8,,0,0,2.2788
2822612, 8:23:03, 8:23:03,11421,9,,0,0,2.3889
2822612, 8:24:04, 8:24:04,11422,10,,0,0,2.7880
2822612, 8:24:35, 8:24:35,3249,11,,0,0,2.9942
2822612, 8:25:00, 8:25:00,3250,12,,0,0,3.1214
2822612, 8:25:42, 8:25:42,4732,13,,0,0,3.4411
2822612, 8:26:07, 8:26:07,4733,14,,0,0,3.6339
2822612, 8:26:25, 8:26:25,4734,15,,0,0,3.7706
2822612, 8:26:47, 8:26:47,4735,16,,0,0,3.9424
2822612, 8:27:08, 8:27:08,4736,17,,0,0,4.1027
2822612, 8:27:57, 8:27:57,4737,18,,0,0,4.4776
2822612, 8:28:25, 8:28:25,11789,19,,0,0,4.6896
2822612, 8:29:44, 8:29:44,4738,20,,0,0,5.2840
2822613, 9:04:51, 9:04:51,11417,4,,0,0,1.1229
2822613, 9:05:28, 9:05:28,11418,5,,0,0,1.3689
2822613, 9:06:20, 9:06:20,11579,6,,0,0,1.7123
2822613, 9:06:53, 9:06:53,11419,7,,0,0,1.9269
2822613, 9:07:47, 9:07:47,11420,8,,0,0,2.2788
2822613, 9:08:03, 9:08:03,11421,9,,0,0,2.3889
2822613, 9:09:04, 9:09:04,11422,10,,0,0,2.7880
2822613, 9:09:35, 9:09:35,3249,11,,0,0,2.9942
2822613, 9:10:00, 9:10:00,3250,12,,0,0,3.1214
2822613, 9:10:42, 9:10:42,4732,13,,0,0,3.4411
2822613, 9:11:07, 9:11:07,4733,14,,0,0,3.6339
2822613, 9:11:25, 9:11:25,4734,15,,0,0,3.7706
2822613, 9:11:47, 9:11:47,4735,16,,0,0,3.9424
2822613, 9:12:08, 9:12:08,4736,17,,0,0,4.1027
2822613, 9:12:57, 9:12:57,4737,18,,0,0,4.4776
2822613, 9:13:25, 9:13:25,11789,19,,0,0,4.6896
2822613, 9:14:44, 9:14:44,4738,20,,0,0,5.2840
2822614, 9:49:51, 9:49:51,11417,4,,0,0,1.1229
2822614, 9:50:28, 9:50:28,11418,5,,0,0,1.3689
2822614, 9:51:20, 9:51:20,11579,6,,0,0,1.7123
2822614, 9:51:53, 9:51:53,11419,7,,0,0,1.9269
2822614, 9:52:47, 9:52:47,11420,8,,0,0,2.2788
2822614, 9:53:03, 9:53:03,11421,9,,0,0,2.3889
2822614, 9:54:04, 9:54:04,11422,10,,0,0,2.7880
2822614, 9:54:35, 9:54:35,3249,11,,0,0,2.9942
2822614, 9:55:00, 9:55:00,3250,12,,0,0,3.1214
2822614, 9:55:42, 9:55:42,4732,13,,0,0,3.4411
2822614, 9:56:07, 9:56:07,4733,14,,0,0,3.6339
2822614, 9:56:25, 9:56:25,4734,15,,0,0,3.7706
2822614, 9:56:47, 9:56:47,4735,16,,0,0,3.9424
2822614, 9:57:08, 9:57:08,4736,17,,0,0,4.1027
2822614, 9:57:57, 9:57:57,4737,18,,0,0,4.4776
2822614, 9:58:25, 9:58:25,11789,19,,0,0,4.6896
2822614, 9:59:44, 9:59:44,4738,20,,0,0,5.2840
2822615,10:34:51,10:34:51,11417,4,,0,0,1.1229
2822615,10:35:28,10:35:28,11418,5,,0,0,1.3689
2822615,10:36:20,10:36:20,11579,6,,0,0,1.7123
2822615,10:36:53,10:36:53,11419,7,,0,0,1.9269
2822615,10:37:47,10:37:47,11420,8,,0,0,2.2788
2822615,10:38:03,10:38:03,11421,9,,0,0,2.3889
2822615,10:39:04,10:39:04,11422,10,,0,0,2.7880
2822615,10:39:35,10:39:35,3249,11,,0,0,2.9942
2822615,10:40:00,10:40:00,3250,12,,0,0,3.1214
2822615,10:40:42,10:40:42,4732,13,,0,0,3.4411
2822615,10:41:07,10:41:07,4733,14,,0,0,3.6339
2822615,10:41:25,10:41:25,4734,15,,0,0,3.7706
2822615,10:41:47,10:41:47,4735,16,,0,0,3.9424
2822615,10:42:08,10:42:08,4736,17,,0,0,4.1027
2822615,10:42:57,10:42:57,4737,18,,0,0,4.4776
2822615,10:43:25,10:43:25,11789,19,,0,0,4.6896
2822615,10:44:44,10:44:44,4738,20,,0,0,5.2840
2822616,11:19:51,11:19:51,11417,4,,0,0,1.1229
2822616,11:20:28,11:20:28,11418,5,,0,0,1.3689
2822616,11:21:20,11:21:20,11579,6,,0,0,1.7123
2822616,11:21:53,11:21:53,11419,7,,0,0,1.9269
2822616,11:22:47,11:22:47,11420,8,,0,0,2.2788
2822616,11:23:03,11:23:03,11421,9,,0,0,2.3889
2822616,11:24:04,11:24:04,11422,10,,0,0,2.7880
2822616,11:24:35,11:24:35,3249,11,,0,0,2.9942
2822616,11:25:00,11:25:00,3250,12,,0,0,3.1214
2822616,11:25:42,11:25:42,4732,13,,0,0,3.4411
2822616,11:26:07,11:26:07,4733,14,,0,0,3.6339
2822616,11:26:25,11:26:25,4734,15,,0,0,3.7706
2822616,11:26:47,11:26:47,4735,16,,0,0,3.9424
2822616,11:27:08,11:27:08,4736,17,,0,0,4.1027
2822616,11:27:57,11:27:57,4737,18,,0,0,4.4776
2822616,11:28:25,11:28:25,11789,19,,0,0,4.6896
2822616,11:29:44,11:29:44,4738,20,,0,0,5.2840
2822617,12:04:51,12:04:51,11417,4,,0,0,1.1229
2822617,12:05:28,12:05:28,11418,5,,0,0,1.3689
2822617,12:06:20,12:06:20,11579,6,,0,0,1.7123
2822617,12:06:53,12:06:53,11419,7,,0,0,1.9269
2822617,12:07:47,12:07:47,11420,8,,0,0,2.2788
2822617,12:08:03,12:08:03,11421,9,,0,0,2.3889
2822617,12:09:04,12:09:04,11422,10,,0,0,2.7880
2822617,12:09:35,12:09:35,3249,11,,0,0,2.9942
2822617,12:10:00,12:10:00,3250,12,,0,0,3.1214
2822617,12:10:42,12:10:42,4732,13,,0,0,3.4411
2822617,12:11:07,12:11:07,4733,14,,0,0,3.6339
2822617,12:11:25,12:11:25,4734,15,,0,0,3.7706
2822617,12:11:47,12:11:47,4735,16,,0,0,3.9424
2822617,12:12:08,12:12:08,4736,17,,0,0,4.1027
2822617,12:12:57,12:12:57,4737,18,,0,0,4.4776
2822617,12:13:25,12:13:25,11789,19,,0,0,4.6896
2822617,12:14:44,12:14:44,4738,20,,0,0,5.2840
2822618,12:49:51,12:49:51,11417,4,,0,0,1.1229
2822618,12:50:28,12:50:28,11418,5,,0,0,1.3689
2822618,12:51:20,12:51:20,11579,6,,0,0,1.7123
2822618,12:51:53,12:51:53,11419,7,,0,0,1.9269
2822618,12:52:47,12:52:47,11420,8,,0,0,2.2788
2822618,12:53:03,12:53:03,11421,9,,0,0,2.3889
2822618,12:54:04,12:54:04,11422,10,,0,0,2.7880
2822618,12:54:35,12:54:35,3249,11,,0,0,2.9942
2822618,12:55:00,12:55:00,3250,12,,0,0,3.1214
2822618,12:55:42,12:55:42,4732,13,,0,0,3.4411
2822618,12:56:07,12:56:07,4733,14,,0,0,3.6339
2822618,12:56:25,12:56:25,4734,15,,0,0,3.7706
2822618,12:56:47,12:56:47,4735,16,,0,0,3.9424
2822618,12:57:08,12:57:08,4736,17,,0,0,4.1027
2822618,12:57:57,12:57:57,4737,18,,0,0,4.4776
2822618,12:58:25,12:58:25,11789,19,,0,0,4.6896
2822618,12:59:44,12:59:44,4738,20,,0,0,5.2840
2822619,13:34:51,13:34:51,11417,4,,0,0,1.1229
2822619,13:35:28,13:35:28,11418,5,,0,0,1.3689
2822619,13:36:20,13:36:20,11579,6,,0,0,1.7123
2822619,13:36:53,13:36:53,11419,7,,0,0,1.9269
2822619,13:37:47,13:37:47,11420,8,,0,0,2.2788
2822619,13:38:03,13:38:03,11421,9,,0,0,2.3889
2822619,13:39:04,13:39:04,11422,10,,0,0,2.7880
2822619,13:39:35,13:39:35,3249,11,,0,0,2.9942
2822619,13:40:00,13:40:00,3250,12,,0,0,3.1214
2822619,13:40:42,13:40:42,4732,13,,0,0,3.4411
2822619,13:41:07,13:41:07,4733,14,,0,0,3.6339
2822619,13:41:25,13:41:25,4734,15,,0,0,3.7706
2822619,13:41:47,13:41:47,4735,16,,0,0,3.9424
2822619,13:42:08,13:42:08,4736,17,,0,0,4.1027
2822619,13:42:57,13:42:57,4737,18,,0,0,4.4776
2822619,13:43:25,13:43:25,11789,19,,0,0,4.6896
2822619,13:44:44,13:44:44,4738,20,,0,0,5.2840
2822620,14:19:51,14:19:51,11417,4,,0,0,1.1229
2822620,14:20:28,14:20:28,11418,5,,0,0,1.3689
2822620,14:21:20,14:21:20,11579,6,,0,0,1.7123
2822620,14:21:53,14:21:53,11419,7,,0,0,1.9269
2822620,14:22:47,14:22:47,11420,8,,0,0,2.2788
2822620,14:23:03,14:23:03,11421,9,,0,0,2.3889
2822620,14:24:04,14:24:04,11422,10,,0,0,2.7880
2822620,14:24:35,14:24:35,3249,11,,0,0,2.9942
2822620,14:25:00,14:25:00,3250,12,,0,0,3.1214
2822620,14:25:42,14:25:42,4732,13,,0,0,3.4411
2822620,14:26:07,14:26:07,4733,14,,0,0,3.6339
2822620,14:26:25,14:26:25,4734,15,,0,0,3.7706
2822620,14:26:47,14:26:47,4735,16,,0,0,3.9424
2822620,14:27:08,14:27:08,4736,17,,0,0,4.1027
2822620,14:27:57,14:27:57,4737,18,,0,0,4.4776
2822620,14:28:25,14:28:25,11789,19,,0,0,4.6896
2822620,14:29:44,14:29:44,4738,20,,0,0,5.2840
2822621,15:04:51,15:04:51,11417,4,,0,0,1.1229
2822621,15:05:28,15:05:28,11418,5,,0,0,1.3689
2822621,15:06:20,15:06:20,11579,6,,0,0,1.7123
2822621,15:06:53,15:06:53,11419,7,,0,0,1.9269
2822621,15:07:47,15:07:47,11420,8,,0,0,2.2788
2822621,15:08:03,15:08:03,11421,9,,0,0,2.3889
2822621,15:09:04,15:09:04,11422,10,,0,0,2.7880
2822621,15:09:35,15:09:35,3249,11,,0,0,2.9942
2822621,15:10:00,15:10:00,3250,12,,0,0,3.1214
2822621,15:10:42,15:10:42,4732,13,,0,0,3.4411
2822621,15:11:07,15:11:07,4733,14,,0,0,3.6339
2822621,15:11:25,15:11:25,4734,15,,0,0,3.7706
2822621,15:11:47,15:11:47,4735,16,,0,0,3.9424
2822621,15:12:08,15:12:08,4736,17,,0,0,4.1027
2822621,15:12:57,15:12:57,4737,18,,0,0,4.4776
2822621,15:13:25,15:13:25,11789,19,,0,0,4.6896
2822621,15:14:44,15:14:44,4738,20,,0,0,5.2840
2822622,15:49:51,15:49:51,11417,4,,0,0,1.1229
2822622,15:50:28,15:50:28,11418,5,,0,0,1.3689
2822622,15:51:20,15:51:20,11579,6,,0,0,1.7123
2822622,15:51:53,15:51:53,11419,7,,0,0,1.9269
2822622,15:52:47,15:52:47,11420,8,,0,0,2.2788
2822622,15:53:03,15:53:03,11421,9,,0,0,2.3889
2822622,15:54:04,15:54:04,11422,10,,0,0,2.7880
2822622,15:54:35,15:54:35,3249,11,,0,0,2.9942
2822622,15:55:00,15:55:00,3250,12,,0,0,3.1214
2822622,15:55:42,15:55:42,4732,13,,0,0,3.4411
2822622,15:56:07,15:56:07,4733,14,,0,0,3.6339
2822622,15:56:25,15:56:25,4734,15,,0,0,3.7706
2822622,15:56:47,15:56:47,4735,16,,0,0,3.9424
2822622,15:57:08,15:57:08,4736,17,,0,0,4.1027
2822622,15:57:57,15:57:57,4737,18,,0,0,4.4776
2822622,15:58:25,15:58:25,11789,19,,0,0,4.6896
2822622,15:59:44,15:59:44,4738,20,,0,0,5.2840
2822623,16:34:51,16:34:51,11417,4,,0,0,1.1229
2822623,16:35:28,16:35:28,11418,5,,0,0,1.3689
2822623,16:36:20,16:36:20,11579,6,,0,0,1.7123
2822623,16:36:53,16:36:53,11419,7,,0,0,1.9269
2822623,16:37:47,16:37:47,11420,8,,0,0,2.2788
2822623,16:38:03,16:38:03,11421,9,,0,0,2.3889
2822623,16:39:04,16:39:04,11422,10,,0,0,2.7880
2822623,16:39:35,16:39:35,3249,11,,0,0,2.9942
2822623,16:40:00,16:40:00,3250,12,,0,0,3.1214
2822623,16:40:42,16:40:42,4732,13,,0,0,3.4411
2822623,16:41:07,16:41:07,4733,14,,0,0,3.6339
2822623,16:41:25,16:41:25,4734,15,,0,0,3.7706
2822623,16:41:47,16:41:47,4735,16,,0,0,3.9424
2822623,16:42:08,16:42:08,4736,17,,0,0,4.1027
2822623,16:42:57,16:42:57,4737,18,,0,0,4.4776
2822623,16:43:25,16:43:25,11789,19,,0,0,4.6896
2822623,16:44:44,16:44:44,4738,20,,0,0,5.2840
2822624,17:19:51,17:19:51,11417,4,,0,0,1.1229
2822624,17:20:28,17:20:28,11418,5,,0,0,1.3689
2822624,17:21:20,17:21:20,11579,6,,0,0,1.7123
2822624,17:21:53,17:21:53,11419,7,,0,0,1.9269
2822624,17:22:47,17:22:47,11420,8,,0,0,2.2788
2822624,17:23:03,17:23:03,11421,9,,0,0,2.3889
2822624,17:24:04,17:24:04,11422,10,,0,0,2.7880
2822624,17:24:35,17:24:35,3249,11,,0,0,2.9942
2822624,17:25:00,17:25:00,3250,12,,0,0,3.1214
2822624,17:25:42,17:25:42,4732,13,,0,0,3.4411
2822624,17:26:07,17:26:07,4733,14,,0,0,3.6339
2822624,17:26:25,17:26:25,4734,15,,0,0,3.7706
2822624,17:26:47,17:26:47,4735,16,,0,0,3.9424
2822624,17:27:08,17:27:08,4736,17,,0,0,4.1027
2822624,17:27:57,17:27:57,4737,18,,0,0,4.4776
2822624,17:28:25,17:28:25,11789,19,,0,0,4.6896
2822624,17:29:44,17:29:44,4738,20,,0,0,5.2840
2822625,18:04:51,18:04:51,11417,4,,0,0,1.1229
2822625,18:05:28,18:05:28,11418,5,,0,0,1.3689
2822625,18:06:20,18:06:20,11579,6,,0,0,1.7123
2822625,18:06:53,18:06:53,11419,7,,0,0,1.9269
2822625,18:07:47,18:07:47,11420,8,,0,0,2.2788
2822625,18:08:03,18:08:03,11421,9,,0,0,2.3889
2822625,18:09:04,18:09:04,11422,10,,0,0,2.7880
2822625,18:09:35,18:09:35,3249,11,,0,0,2.9942
2822625,18:10:00,18:10:00,3250,12,,0,0,3.1214
2822625,18:10:42,18:10:42,4732,13,,0,0,3.4411
2822625,18:11:07,18:11:07,4733,14,,0,0,3.6339
2822625,18:11:25,18:11:25,4734,15,,0,0,3.7706
2822625,18:11:47,18:11:47,4735,16,,0,0,3.9424
2822625,18:12:08,18:12:08,4736,17,,0,0,4.1027
2822625,18:12:57,18:12:57,4737,18,,0,0,4.4776
2822625,18:13:25,18:13:25,11789,19,,0,0,4.6896
2822625,18:14:44,18:14:44,4738,20,,0,0,5.2840
2822626,18:49:51,18:49:51,11417,4,,0,0,1.1229
2822626,18:50:28,18:50:28,11418,5,,0,0,1.3689
2822626,18:51:20,18:51:20,11579,6,,0,0,1.7123
2822626,18:51:53,18:51:53,11419,7,,0,0,1.9269
2822626,18:52:47,18:52:47,11420,8,,0,0,2.2788
2822626,18:53:03,18:53:03,11421,9,,0,0,2.3889
2822626,18:54:04,18:54:04,11422,10,,0,0,2.7880
2822626,18:54:35,18:54:35,3249,11,,0,0,2.9942
2822626,18:55:00,18:55:00,3250,12,,0,0,3.1214
2822626,18:55:42,18:55:42,4732,13,,0,0,3.4411
2822626,18:56:07,18:56:07,4733,14,,0,0,3.6339
2822626,18:56:25,18:56:25,4734,15,,0,0,3.7706
2822626,18:56:47,18:56:47,4735,16,,0,0,3.9424
2822626,18:57:08,18:57:08,4736,17,,0,0,4.1027
2822626,18:57:57,18:57:57,4737,18,,0,0,4.4776
2822626,18:58:25,18:58:25,11789,19,,0,0,4.6896
2822626,18:59:44,18:59:44,4738,20,,0,0,5.2840
2822627,19:34:51,19:34:51,11417,4,,0,0,1.1229
2822627,19:35:28,19:35:28,11418,5,,0,0,1.3689
2822627,19:36:20,19:36:20,11579,6,,0,0,1.7123
2822627,19:36:53,19:36:53,11419,7,,0,0,1.9269
2822627,19:37:47,19:37:47,11420,8,,0,0,2.2788
2822627,19:38:03,19:38:03,11421,9,,0,0,2.3889
2822627,19:39:04,19:39:04,11422,10,,0,0,2.7880
2822627,19:39:35,19:39:35,3249,11,,0,0,2.9942
2822627,19:40:00,19:40:00,3250,12,,0,0,3.1214
2822627,19:40:42,19:40:42,4732,13,,0,0,3.4411
